collateral_id,collateral_type,concerns_loan_id,concerns_borrower_id,valuation_date,latest_valuation_amount,collateral_currency,collateral_insured,insurance_coverage_amount,insurance_provider_id,activation_of_guarantee,configuration,created_at
1021,property,1330,,2023-01-06,5693952.72,EUR,false,,,false,mixed,2023-01-06T06:50:48+00:00
1022,property,389,,2025-06-07,2364793.3,EUR,true,1095673.02,2,false,single_asset,2025-06-07T04:07:09+00:00
1023,property,1045,,2022-05-03,4732628.35,EUR,false,,,false,mixed,2022-05-03T11:45:27+00:00
1024,guarantee,167,1074,2025-03-04,736888.47,EUR,false,,,false,pool,2025-03-04T07:24:25+00:00
1025,guarantee,1467,,2024-06-09,3709593.91,USD,false,,,false,mixed,2024-06-09T03:26:28+00:00
1026,guarantee,551,,2025-07-01,3276874.93,USD,true,1385496.81,14,false,pool,2025-07-01T12:51:42+00:00
1027,property,1286,,2022-09-14,2973462.83,USD,true,983200.53,8,false,single_asset,2022-09-14T20:21:05+00:00
1028,cash,705,20,2023-10-03,3957431.07,USD,false,,,false,pool,2023-10-03T00:29:26+00:00
1029,property,937,,2025-04-23,1170847.63,EUR,true,872503.62,15,false,pool,2025-04-23T21:08:26+00:00
1030,property,721,,2026-02-01,1710453.64,USD,false,,,false,pool,2026-02-01T08:36:38+00:00
1031,cash,,1543,2023-07-24,5096573.07,EUR,true,2689026.22,19,false,mixed,2023-07-24T15:31:23+00:00
1032,property,388,,2025-06-22,97051.09,EUR,false,,,false,mixed,2025-06-22T05:26:03+00:00
1033,other,1084,,2024-05-07,1240530.48,EUR,false,,,false,single_asset,2024-05-07T00:41:22+00:00
1034,cash,1285,,2025-03-19,2143612.57,GBP,false,,,false,mixed,2025-03-19T06:44:07+00:00
1035,property,295,1099,2024-03-04,1312124.79,GBP,true,811743.17,12,false,single_asset,2024-03-04T17:22:42+00:00
1036,property,1217,1338,2024-04-07,4476671.72,EUR,false,,,false,single_asset,2024-04-07T02:49:23+00:00
1037,property,,1026,2024-06-16,1176737.04,USD,false,,,false,mixed,2024-06-16T21:34:38+00:00
1038,property,873,,2023-02-22,1310305.76,USD,false,,,false,mixed,2023-02-22T10:48:43+00:00
1039,property,872,,2023-09-27,1766609.39,EUR,true,1437570.12,7,false,mixed,2023-09-27T03:23:14+00:00
1040,property,,1070,2023-07-04,3854450.27,EUR,true,3074454.47,17,false,single_asset,2023-07-04T18:28:39+00:00
1041,guarantee,,919,2025-04-28,4428653.53,GBP,false,,,false,pool,2025-04-28T22:46:21+00:00
1042,guarantee,287,1500,2023-03-02,584786.27,EUR,false,,,false,single_asset,2023-03-02T15:54:34+00:00
1043,property,406,,2022-02-12,363267.4,EUR,true,262885.75,8,false,mixed,2022-02-12T10:45:15+00:00
1044,property,751,74,2023-09-08,2582468.76,GBP,true,2162233.75,12,false,pool,2023-09-08T17:02:19+00:00
1045,property,1143,2032,2022-12-03,2688871.97,GBP,true,696678.45,12,false,pool,2022-12-03T18:42:15+00:00
1046,property,1489,2102,2025-03-11,3603165.66,EUR,true,1898909.75,19,false,mixed,2025-03-11T21:52:23+00:00
1047,property,229,,2024-09-29,2293037.89,GBP,false,,,false,single_asset,2024-09-29T21:38:10+00:00
1048,property,752,110,2025-10-27,4687268.39,USD,false,,,false,mixed,2025-10-27T15:58:11+00:00
1049,cash,385,,2022-07-28,1799664.46,GBP,false,,,false,pool,2022-07-28T11:41:17+00:00
1050,property,738,,2023-10-31,5241875.45,EUR,false,,,false,mixed,2023-10-31T11:43:03+00:00
1051,property,18,251,2024-03-18,5375143.71,GBP,false,,,false,pool,2024-03-18T15:29:51+00:00
1052,property,1292,,2025-06-23,1840928.01,GBP,true,1514516.81,4,false,pool,2025-06-23T00:42:48+00:00
1053,property,,2096,2024-10-09,4327255.84,USD,false,,,false,pool,2024-10-09T22:03:28+00:00
1054,property,1061,,2022-03-15,1145152.26,GBP,false,,,false,single_asset,2022-03-15T19:19:26+00:00
1055,property,920,,2023-11-02,5747925.67,USD,false,,,false,pool,2023-11-02T09:34:36+00:00
1056,guarantee,892,,2025-08-07,4904876.1,EUR,true,3276072.62,13,false,mixed,2025-08-07T07:04:53+00:00
1057,guarantee,527,,2023-08-09,3111830.09,EUR,true,1203626.45,12,true,single_asset,2023-08-09T14:46:16+00:00
1058,property,889,146,2024-10-23,561456.88,USD,false,,,false,mixed,2024-10-23T08:12:42+00:00
1059,cash,865,,2025-08-16,5999521.12,USD,true,3599824.72,7,false,mixed,2025-08-16T13:20:15+00:00
1060,property,,1116,2022-11-06,2543255.54,EUR,true,2024869.85,13,false,single_asset,2022-11-06T06:31:17+00:00
1061,guarantee,919,,2024-10-20,1345101.64,EUR,false,,,false,mixed,2024-10-20T17:44:29+00:00
1062,cash,198,,2024-08-07,3017235.53,GBP,false,,,false,single_asset,2024-08-07T10:35:01+00:00
1063,property,437,40,2023-12-30,5053151.24,EUR,true,2251889.39,9,false,mixed,2023-12-30T15:47:10+00:00
1064,property,1160,,2025-09-28,3771557.13,EUR,false,,,false,pool,2025-09-28T03:48:20+00:00
1065,property,339,,2025-10-14,5064477.55,GBP,false,,,false,mixed,2025-10-14T16:31:38+00:00
1066,property,825,,2023-08-24,5522629.98,USD,false,,,false,mixed,2023-08-24T09:59:23+00:00
1067,property,350,,2023-01-12,2865476.71,GBP,true,1164843.6,5,false,pool,2023-01-12T02:05:24+00:00
1068,property,963,,2024-06-14,5511417.63,EUR,false,,,false,single_asset,2024-06-14T01:28:48+00:00
1069,guarantee,404,,2024-01-02,1316199.83,USD,false,,,true,mixed,2024-01-02T06:21:30+00:00
1070,cash,793,1257,2022-09-28,1294167.35,GBP,true,599463.39,12,false,single_asset,2022-09-28T08:19:44+00:00
1071,property,1451,,2024-08-05,1154290.28,USD,true,754275.14,15,false,pool,2024-08-05T17:10:57+00:00
1072,guarantee,1063,850,2023-10-29,5039522.38,GBP,false,,,false,single_asset,2023-10-29T00:27:28+00:00
1073,cash,418,,2022-03-09,1615348.05,GBP,false,,,false,single_asset,2022-03-09T05:37:04+00:00
1074,property,471,,2023-12-11,1795188.5,EUR,true,1318402.2,14,false,single_asset,2023-12-11T00:13:31+00:00
1075,cash,1241,1253,2023-10-23,5700741.57,GBP,false,,,false,mixed,2023-10-23T00:37:49+00:00
1076,property,408,2189,2025-04-16,2837597.09,GBP,false,,,false,single_asset,2025-04-16T17:30:45+00:00
1077,cash,310,,2024-06-28,4147080.55,EUR,true,1146349.89,17,false,mixed,2024-06-28T01:31:31+00:00
1078,cash,802,,2024-02-15,930211.2,EUR,false,,,false,pool,2024-02-15T07:44:56+00:00
1079,other,1098,1430,2022-11-02,1955784.51,EUR,true,630528.87,11,false,pool,2022-11-02T23:33:55+00:00
1080,guarantee,1101,,2025-01-02,5396716.51,GBP,false,,,true,single_asset,2025-01-02T01:51:00+00:00
1081,property,437,,2024-01-24,3839422.1,USD,false,,,false,single_asset,2024-01-24T23:25:02+00:00
1082,property,216,,2026-02-28,1178634.5,GBP,false,,,false,pool,2026-02-28T22:02:51+00:00
1083,guarantee,328,1708,2024-05-09,5565971.28,GBP,false,,,true,pool,2024-05-09T10:36:59+00:00
1084,other,1067,,2025-05-06,3410914.06,GBP,true,2334061.12,7,false,mixed,2025-05-06T12:39:43+00:00
1085,property,1128,,2022-12-21,396086.89,USD,false,,,false,pool,2022-12-21T20:03:11+00:00
1086,property,1455,,2022-09-07,1817784.02,GBP,false,,,false,pool,2022-09-07T21:55:06+00:00
1087,guarantee,1209,,2025-05-02,5462736.98,GBP,true,3734721.01,9,false,mixed,2025-05-02T03:40:54+00:00
1088,property,837,1499,2023-03-13,3849441.63,USD,false,,,false,single_asset,2023-03-13T19:54:52+00:00
1089,property,345,,2025-12-20,3335060.89,USD,false,,,false,single_asset,2025-12-20T18:41:30+00:00
1090,property,1309,,2022-07-18,4507091.13,EUR,false,,,false,mixed,2022-07-18T00:43:59+00:00
1091,property,454,,2023-09-10,1840359.63,EUR,true,794371.74,19,false,pool,2023-09-10T19:08:02+00:00
1092,other,782,,2024-10-27,3964548.12,EUR,true,3091806.09,12,false,pool,2024-10-27T09:32:43+00:00
1093,guarantee,942,1104,2023-05-26,5244925.17,EUR,true,2114066.76,1,false,mixed,2023-05-26T05:17:42+00:00
1094,other,1023,681,2025-11-03,5043649.35,EUR,true,1370882.62,15,false,pool,2025-11-03T16:31:53+00:00
1095,cash,1431,66,2025-02-18,2688375.21,GBP,false,,,false,pool,2025-02-18T17:06:35+00:00
1096,other,911,,2025-08-27,5766129.53,USD,true,3644381.83,15,false,mixed,2025-08-27T23:42:46+00:00
1097,property,1321,870,2025-05-25,2002056.59,EUR,false,,,false,pool,2025-05-25T14:29:03+00:00
1098,guarantee,695,,2024-07-22,2860361.08,USD,false,,,true,single_asset,2024-07-22T06:13:22+00:00
1099,other,887,,2025-12-21,1231887.92,GBP,false,,,false,pool,2025-12-21T15:08:46+00:00
1100,property,396,,2022-11-03,1355892.15,USD,true,766723.36,5,false,single_asset,2022-11-03T14:37:31+00:00
1101,property,566,,2023-01-31,1337944.15,USD,true,794637.63,3,false,single_asset,2023-01-31T05:29:17+00:00
1102,property,958,1258,2023-09-24,324816.05,USD,false,,,false,mixed,2023-09-24T13:44:12+00:00
1103,cash,1370,,2023-02-11,3612117.07,USD,false,,,false,single_asset,2023-02-11T13:06:19+00:00
1104,guarantee,1419,29,2023-08-03,2180834.72,USD,false,,,false,single_asset,2023-08-03T11:37:32+00:00
1105,cash,513,,2023-04-20,4727692.09,EUR,false,,,false,pool,2023-04-20T21:48:05+00:00
1106,guarantee,1382,,2022-04-28,2227221.12,USD,true,617977.65,16,true,single_asset,2022-04-28T09:54:35+00:00
1107,property,951,,2022-08-22,5872806.22,EUR,true,3793623.59,2,false,single_asset,2022-08-22T20:27:13+00:00
1108,guarantee,706,,2024-03-20,680110.01,EUR,false,,,true,single_asset,2024-03-20T17:58:07+00:00
1109,other,484,,2025-09-23,5176902.49,EUR,false,,,false,mixed,2025-09-23T08:17:15+00:00
1110,other,1464,,2025-09-27,2535368.16,GBP,false,,,false,mixed,2025-09-27T18:27:07+00:00
1111,guarantee,945,110,2024-06-30,5927296.12,GBP,true,3831048.47,17,false,single_asset,2024-06-30T16:46:08+00:00
1112,property,179,,2024-05-23,4732050.06,GBP,true,2288939.5,15,false,pool,2024-05-23T21:49:17+00:00
1113,cash,369,,2025-05-17,467642.62,USD,false,,,false,mixed,2025-05-17T22:01:49+00:00
1114,property,,566,2022-08-09,1102961.61,USD,true,299157.18,7,false,mixed,2022-08-09T02:57:53+00:00
1115,property,246,,2025-03-20,2800966.95,USD,true,1406848.92,15,false,single_asset,2025-03-20T20:31:26+00:00
1116,property,931,,2024-06-23,3209426.27,USD,true,1880524.59,13,false,pool,2024-06-23T04:33:39+00:00
1117,cash,1076,,2022-08-18,1512595.11,EUR,false,,,false,pool,2022-08-18T06:30:08+00:00
1118,guarantee,956,,2022-02-20,5361752.31,GBP,true,3121382.27,8,false,single_asset,2022-02-20T04:25:05+00:00
1119,property,,979,2024-11-17,5189541.59,USD,false,,,false,pool,2024-11-17T20:24:15+00:00
1120,cash,184,,2023-03-02,4943441.6,EUR,false,,,false,mixed,2023-03-02T22:38:19+00:00
1121,guarantee,1072,730,2023-09-11,1564397.27,GBP,true,868806.9,7,false,mixed,2023-09-11T18:53:57+00:00
1122,cash,142,1971,2025-05-20,1987536.35,USD,false,,,false,mixed,2025-05-20T12:26:23+00:00
1123,property,488,,2024-06-24,1789110.6,EUR,false,,,false,pool,2024-06-24T21:57:43+00:00
1124,guarantee,143,1524,2024-05-14,5713358.72,GBP,false,,,false,single_asset,2024-05-14T00:59:15+00:00
1125,other,,1410,2023-11-30,1032643.51,EUR,true,761495.74,12,false,pool,2023-11-30T13:57:18+00:00
1126,guarantee,3,1244,2024-08-09,2705883.87,USD,true,2093566.12,9,false,single_asset,2024-08-09T10:20:41+00:00
1127,guarantee,835,,2022-09-14,5877658.33,USD,false,,,false,mixed,2022-09-14T07:22:00+00:00
1128,cash,,1860,2023-03-13,989877.79,USD,false,,,false,single_asset,2023-03-13T18:07:20+00:00
1129,property,206,804,2025-10-25,2197448.8,USD,true,638951.03,8,false,pool,2025-10-25T01:00:47+00:00
1130,property,604,,2023-03-05,1292943.39,EUR,false,,,false,pool,2023-03-05T12:22:09+00:00
1131,guarantee,397,,2022-04-30,1226510.1,EUR,true,960985.71,4,false,pool,2022-04-30T00:21:42+00:00
1132,property,1342,,2022-02-19,685385.38,USD,false,,,false,mixed,2022-02-19T00:33:48+00:00
1133,property,1062,,2023-08-08,2686899.21,GBP,true,1536806.11,1,false,pool,2023-08-08T03:31:43+00:00
1134,property,574,,2022-04-22,4410971.19,EUR,false,,,false,single_asset,2022-04-22T11:45:59+00:00
1135,property,476,,2023-09-02,3742161.42,EUR,true,1774252.73,20,false,single_asset,2023-09-02T03:39:27+00:00
1136,guarantee,1328,,2024-12-03,5168085.45,USD,false,,,false,pool,2024-12-03T22:35:06+00:00
1137,property,675,,2026-01-14,659592.4,EUR,false,,,false,mixed,2026-01-14T16:26:41+00:00
1138,property,1036,,2025-10-06,4715710.12,GBP,true,1364130.57,5,false,mixed,2025-10-06T15:24:44+00:00
1139,property,306,,2022-07-28,584997.65,USD,true,417882.67,13,false,mixed,2022-07-28T05:11:36+00:00
1140,other,83,,2023-09-17,3220401.63,GBP,false,,,false,mixed,2023-09-17T14:34:57+00:00
1141,other,733,,2022-02-13,2108412.06,GBP,false,,,false,mixed,2022-02-13T00:01:48+00:00
1142,property,623,1956,2025-07-28,3941200.67,USD,true,1559842.32,8,false,pool,2025-07-28T20:55:36+00:00
1143,cash,1184,809,2023-08-07,1306019.32,EUR,false,,,false,mixed,2023-08-07T11:14:09+00:00
1144,property,644,,2023-01-31,1024398.78,USD,true,586836.07,20,false,mixed,2023-01-31T21:37:15+00:00
1145,property,545,1527,2025-04-16,1711714.91,EUR,false,,,false,mixed,2025-04-16T15:51:07+00:00
1146,guarantee,1015,889,2022-01-12,3013150.27,USD,false,,,false,pool,2022-01-12T19:23:09+00:00
1147,property,1245,,2023-09-29,850425.85,GBP,true,693454.44,18,false,single_asset,2023-09-29T07:16:21+00:00
1148,property,746,,2024-04-15,2840542.2,EUR,true,982741.25,14,false,mixed,2024-04-15T20:41:28+00:00
1149,guarantee,1487,1267,2024-08-06,5443024.36,EUR,true,2617232.37,16,true,pool,2024-08-06T00:01:04+00:00
1150,property,1182,56,2022-05-27,3086608.02,EUR,false,,,false,single_asset,2022-05-27T00:04:47+00:00
1151,guarantee,1129,,2022-09-17,5188664.09,EUR,false,,,true,pool,2022-09-17T10:01:34+00:00
1152,guarantee,882,,2024-08-24,5753874.27,USD,true,2190885.3,7,false,single_asset,2024-08-24T02:16:01+00:00
1153,cash,644,,2022-01-01,3780122.71,USD,false,,,false,mixed,2022-01-01T15:27:50+00:00
1154,property,932,,2023-09-07,2174085.64,GBP,true,1208254.61,15,false,pool,2023-09-07T06:37:53+00:00
1155,property,1448,2183,2026-01-08,36428.99,GBP,false,,,false,pool,2026-01-08T10:14:27+00:00
1156,property,1080,,2025-07-09,1355621.26,EUR,true,948300.38,4,false,single_asset,2025-07-09T10:08:21+00:00
1157,property,690,1044,2025-04-04,5236461.84,GBP,false,,,false,pool,2025-04-04T03:43:59+00:00
1158,cash,1451,,2025-01-06,5215638.34,GBP,false,,,false,mixed,2025-01-06T12:51:30+00:00
1159,property,970,,2022-11-16,4099461.58,GBP,true,3264679.83,16,false,single_asset,2022-11-16T03:23:34+00:00
1160,guarantee,751,,2024-01-27,1771534.82,GBP,false,,,false,single_asset,2024-01-27T18:15:10+00:00
1161,other,875,,2022-07-24,4969840.07,USD,true,4046017.09,4,false,pool,2022-07-24T15:49:45+00:00
1162,property,842,1728,2024-07-25,4550818.06,EUR,false,,,false,pool,2024-07-25T20:52:27+00:00
1163,property,14,,2022-05-06,1207166.12,GBP,true,598719.13,14,false,mixed,2022-05-06T14:45:34+00:00
1164,cash,1151,,2025-04-19,4827189.76,EUR,false,,,false,pool,2025-04-19T14:03:59+00:00
1165,guarantee,539,,2024-07-01,3913414.65,EUR,true,3289293.72,13,true,single_asset,2024-07-01T17:51:10+00:00
1166,property,213,,2022-11-22,5341619.06,GBP,false,,,false,pool,2022-11-22T05:11:49+00:00
1167,cash,959,,2023-08-23,4304117.11,GBP,false,,,false,single_asset,2023-08-23T14:55:55+00:00
1168,cash,,1540,2023-09-16,2854924.39,EUR,false,,,false,single_asset,2023-09-16T19:38:14+00:00
1169,guarantee,1098,,2024-10-05,5490542.2,EUR,false,,,false,pool,2024-10-05T08:19:50+00:00
1170,property,,1180,2024-08-13,2184988.24,USD,false,,,false,single_asset,2024-08-13T20:05:57+00:00
1171,guarantee,1062,,2025-09-02,392584.17,USD,false,,,true,single_asset,2025-09-02T08:21:56+00:00
1172,property,1450,,2023-05-02,5405836.0,GBP,false,,,false,single_asset,2023-05-02T20:21:20+00:00
1173,cash,473,176,2022-10-26,89619.85,USD,false,,,false,mixed,2022-10-26T22:32:01+00:00
1174,guarantee,588,,2022-11-30,1409651.34,USD,false,,,false,mixed,2022-11-30T18:21:07+00:00
1175,guarantee,340,,2025-12-10,1582514.51,EUR,true,962686.89,5,true,mixed,2025-12-10T13:46:41+00:00
1176,property,525,2058,2025-03-20,1738044.86,EUR,false,,,false,pool,2025-03-20T15:22:19+00:00
1177,property,879,,2024-07-17,1178650.76,EUR,false,,,false,pool,2024-07-17T05:15:47+00:00
1178,cash,1264,,2025-10-19,3213251.43,USD,false,,,false,pool,2025-10-19T01:22:52+00:00
1179,other,1496,,2024-10-04,616381.23,EUR,false,,,false,mixed,2024-10-04T06:36:44+00:00
1180,cash,25,,2022-03-15,862534.03,USD,false,,,false,single_asset,2022-03-15T19:57:14+00:00
1181,property,988,,2024-02-21,722596.56,EUR,false,,,false,mixed,2024-02-21T13:00:18+00:00
1182,cash,971,,2026-01-19,4613457.22,USD,true,1536086.23,14,false,pool,2026-01-19T02:32:41+00:00
1183,cash,1420,,2025-04-23,2536488.64,GBP,false,,,false,pool,2025-04-23T22:33:12+00:00
1184,property,576,,2022-09-29,4024066.54,USD,false,,,false,single_asset,2022-09-29T08:09:16+00:00
1185,property,716,,2024-02-24,5711161.59,EUR,false,,,false,pool,2024-02-24T20:58:22+00:00
1186,property,760,,2022-12-07,3178966.39,EUR,true,2153136.12,7,false,mixed,2022-12-07T16:56:46+00:00
1187,property,1416,1785,2023-11-18,5473427.6,USD,false,,,false,single_asset,2023-11-18T06:55:06+00:00
1188,property,338,,2023-12-13,5281849.15,GBP,false,,,false,pool,2023-12-13T02:19:58+00:00
1189,property,325,956,2022-12-13,1765695.45,GBP,true,729016.06,10,false,pool,2022-12-13T12:23:44+00:00
1190,property,1455,,2024-06-27,5884067.34,EUR,true,2127082.49,4,false,pool,2024-06-27T10:35:39+00:00
1191,guarantee,961,,2025-03-18,1537929.17,GBP,false,,,true,mixed,2025-03-18T23:18:28+00:00
1192,guarantee,712,,2024-01-09,1111278.53,EUR,true,468065.19,3,false,mixed,2024-01-09T17:09:51+00:00
1193,cash,1301,,2022-02-01,5957151.96,GBP,false,,,false,pool,2022-02-01T00:19:16+00:00
1194,property,1045,,2024-06-07,784522.9,USD,false,,,false,pool,2024-06-07T05:24:59+00:00
1195,guarantee,186,,2025-02-03,319149.87,USD,true,226830.48,1,true,mixed,2025-02-03T09:48:01+00:00
1196,property,496,1293,2024-02-17,3849022.13,GBP,false,,,false,mixed,2024-02-17T18:24:07+00:00
1197,cash,1486,1877,2022-10-27,1365135.41,USD,true,1044827.27,19,false,mixed,2022-10-27T14:19:59+00:00
1198,property,164,,2023-09-11,1788051.59,USD,false,,,false,pool,2023-09-11T20:16:34+00:00
1199,property,467,72,2024-05-02,2028245.51,USD,false,,,false,pool,2024-05-02T16:49:09+00:00
1200,cash,517,,2023-06-19,2844776.72,EUR,false,,,false,single_asset,2023-06-19T03:03:02+00:00
1201,property,,848,2024-11-09,334407.08,GBP,false,,,false,pool,2024-11-09T12:36:48+00:00
1202,other,,2047,2022-05-21,5817961.22,GBP,true,2611171.64,8,false,pool,2022-05-21T21:18:29+00:00
1203,guarantee,1216,,2024-01-24,1498193.31,EUR,true,1131672.92,11,false,single_asset,2024-01-24T10:27:15+00:00
1204,property,302,,2024-09-07,5821617.57,EUR,false,,,false,mixed,2024-09-07T02:44:58+00:00
1205,other,1320,,2025-12-10,3720247.45,USD,true,1902505.95,3,false,single_asset,2025-12-10T12:59:42+00:00
1206,cash,588,,2025-03-06,2409291.01,GBP,false,,,false,pool,2025-03-06T15:12:15+00:00
1207,property,996,,2022-11-21,5829743.12,USD,false,,,false,mixed,2022-11-21T11:13:18+00:00
1208,property,43,,2025-07-17,3453894.25,GBP,false,,,false,mixed,2025-07-17T06:54:19+00:00
1209,cash,1357,,2022-12-29,940446.19,USD,true,637674.53,20,false,mixed,2022-12-29T07:50:05+00:00
1210,property,,1021,2024-05-02,1680664.93,GBP,false,,,false,mixed,2024-05-02T12:08:01+00:00
1211,cash,986,446,2025-10-06,4726542.86,EUR,false,,,false,mixed,2025-10-06T13:25:56+00:00
1212,cash,306,,2022-12-20,568272.2,USD,true,244977.35,14,false,pool,2022-12-20T14:57:09+00:00
1213,guarantee,1274,,2023-10-06,1872469.96,USD,false,,,true,mixed,2023-10-06T01:33:57+00:00
1214,property,539,,2022-12-23,4777874.94,USD,true,1323958.37,5,false,pool,2022-12-23T06:39:52+00:00
1215,property,525,2058,2023-05-17,1558179.44,USD,true,954558.28,16,false,single_asset,2023-05-17T01:12:06+00:00
1216,property,1498,,2025-08-30,2295949.47,USD,true,1721823.23,17,false,pool,2025-08-30T15:40:41+00:00
1217,guarantee,614,,2022-08-20,2224845.45,GBP,true,1264520.36,16,false,mixed,2022-08-20T19:24:15+00:00
1218,other,444,461,2023-01-06,3666694.08,USD,false,,,false,mixed,2023-01-06T03:39:15+00:00
1219,property,557,,2022-01-23,2816522.28,EUR,false,,,false,mixed,2022-01-23T01:00:11+00:00
1220,property,700,,2023-09-03,423674.32,EUR,true,157304.01,20,false,mixed,2023-09-03T18:33:50+00:00
1221,property,1104,2128,2025-01-11,5333127.56,EUR,false,,,false,pool,2025-01-11T21:41:15+00:00
1222,cash,1476,,2022-09-16,3884595.12,USD,false,,,false,mixed,2022-09-16T16:09:15+00:00
1223,guarantee,,1272,2025-03-31,2470638.55,EUR,false,,,false,pool,2025-03-31T23:59:38+00:00
1224,cash,739,,2023-05-14,5319998.15,GBP,false,,,false,single_asset,2023-05-14T05:55:37+00:00
1225,other,,323,2025-09-12,635635.97,EUR,false,,,false,single_asset,2025-09-12T21:50:08+00:00
1226,property,,1298,2025-06-18,2344789.53,USD,false,,,false,single_asset,2025-06-18T14:42:41+00:00
1227,property,444,461,2023-04-24,1591078.42,GBP,true,1038037.9,12,false,pool,2023-04-24T10:21:15+00:00
1228,property,941,,2025-07-11,733528.97,GBP,false,,,false,mixed,2025-07-11T10:42:23+00:00
1229,other,440,,2023-02-13,1994746.11,GBP,false,,,false,pool,2023-02-13T22:15:11+00:00
1230,cash,878,,2024-05-22,5891578.37,GBP,false,,,false,single_asset,2024-05-22T10:19:06+00:00
1231,property,312,,2025-10-15,4567812.44,EUR,false,,,false,single_asset,2025-10-15T01:21:33+00:00
1232,other,697,305,2024-05-28,383256.82,USD,true,180118.06,7,false,single_asset,2024-05-28T15:44:40+00:00
1233,guarantee,814,,2025-07-18,198283.08,GBP,true,106044.6,11,false,single_asset,2025-07-18T02:57:48+00:00
1234,property,1358,,2025-09-22,950601.81,EUR,false,,,false,single_asset,2025-09-22T14:35:23+00:00
1235,property,826,1373,2023-09-01,3713697.4,GBP,false,,,false,pool,2023-09-01T00:07:32+00:00
1236,property,1135,,2025-06-11,4542138.74,USD,false,,,false,mixed,2025-06-11T17:40:07+00:00
1237,guarantee,880,968,2023-01-18,5662689.41,GBP,false,,,false,pool,2023-01-18T19:06:03+00:00
1238,cash,278,,2024-04-12,1677311.13,GBP,true,970752.35,2,false,pool,2024-04-12T08:35:44+00:00
1239,property,298,,2025-05-16,3212338.63,EUR,false,,,false,mixed,2025-05-16T13:46:50+00:00
1240,guarantee,982,,2022-05-22,2286638.57,GBP,false,,,true,mixed,2022-05-22T09:07:51+00:00
1241,property,954,,2024-10-25,4415469.53,EUR,true,2096663.54,11,false,single_asset,2024-10-25T23:42:25+00:00
1242,guarantee,628,,2022-03-22,3579936.19,GBP,true,2398193.67,12,false,mixed,2022-03-22T06:08:54+00:00
1243,property,844,,2023-08-16,454356.08,USD,false,,,false,pool,2023-08-16T03:23:22+00:00
1244,property,1405,,2024-04-17,5532284.45,USD,false,,,false,mixed,2024-04-17T06:21:20+00:00
1245,guarantee,918,,2025-07-22,5042533.21,EUR,false,,,true,mixed,2025-07-22T20:35:28+00:00
1246,property,1220,,2024-01-28,1056703.08,EUR,false,,,false,mixed,2024-01-28T02:29:16+00:00
1247,property,1105,,2024-12-18,4326480.25,GBP,true,1408861.48,16,false,single_asset,2024-12-18T05:04:37+00:00
1248,property,957,,2025-11-04,3067827.2,EUR,true,1797870.5,15,false,pool,2025-11-04T18:40:38+00:00
1249,guarantee,1118,1538,2022-07-14,3801078.37,EUR,true,1480971.01,17,false,single_asset,2022-07-14T01:53:51+00:00
1250,cash,504,,2024-05-11,5344145.24,EUR,false,,,false,single_asset,2024-05-11T15:30:51+00:00
1251,guarantee,433,,2023-02-23,3452446.71,EUR,false,,,false,mixed,2023-02-23T15:35:24+00:00
1252,guarantee,807,1924,2023-05-09,5644286.77,USD,true,2914960.85,7,true,mixed,2023-05-09T18:02:22+00:00
1253,property,1325,,2025-04-05,961230.81,EUR,false,,,false,single_asset,2025-04-05T14:38:33+00:00
1254,property,855,,2022-06-05,910776.98,GBP,false,,,false,mixed,2022-06-05T22:16:31+00:00
1255,cash,711,,2022-09-26,4511743.45,EUR,true,3456613.56,11,false,pool,2022-09-26T06:57:24+00:00
1256,property,,899,2022-01-12,974291.89,EUR,false,,,false,pool,2022-01-12T11:20:41+00:00
1257,property,1249,,2025-10-29,1351464.13,USD,false,,,false,mixed,2025-10-29T13:07:14+00:00
1258,property,624,,2022-04-01,2349277.26,GBP,false,,,false,mixed,2022-04-01T15:27:35+00:00
1259,guarantee,220,,2023-05-08,3866220.81,USD,false,,,false,mixed,2023-05-08T03:36:20+00:00
1260,property,498,,2025-06-08,648978.98,GBP,false,,,false,pool,2025-06-08T12:43:31+00:00
1261,cash,331,,2025-07-05,4302480.95,EUR,false,,,false,mixed,2025-07-05T14:47:08+00:00
1262,guarantee,294,,2023-11-04,3765328.26,EUR,false,,,false,single_asset,2023-11-04T01:46:28+00:00
1263,property,1031,,2023-09-17,1498059.65,USD,true,755532.04,8,false,mixed,2023-09-17T19:28:16+00:00
1264,other,333,986,2023-08-11,4839019.8,USD,false,,,false,pool,2023-08-11T03:16:04+00:00
1265,property,413,1637,2025-02-26,1947667.99,EUR,false,,,false,single_asset,2025-02-26T19:41:47+00:00
1266,property,781,,2022-03-10,3720406.89,USD,true,2883647.82,20,false,single_asset,2022-03-10T19:18:55+00:00
1267,property,1229,954,2024-12-28,2640883.44,EUR,true,1404737.61,20,false,single_asset,2024-12-28T15:08:40+00:00
1268,property,473,,2024-12-03,2077834.17,EUR,false,,,false,single_asset,2024-12-03T01:01:16+00:00
1269,guarantee,1398,,2022-02-15,2111387.84,GBP,true,1660946.94,15,false,single_asset,2022-02-15T01:52:43+00:00
1270,property,757,117,2024-08-24,1224050.39,EUR,true,927109.29,1,false,pool,2024-08-24T17:01:48+00:00
1271,guarantee,1359,1402,2024-04-04,4705313.45,EUR,true,1933329.55,10,false,pool,2024-04-04T16:23:32+00:00
